legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
116_s.4257,116,s,s4257,chinese,bill
116_s.4272,116,s,s4272,china|people's republic of china,bill
116_s.4324,116,s,s4324,china,bill
116_s.4327,116,s,s4327,china,bill
116_s.4364,116,s,s4364,china|people's republic of china,bill
116_s.4454,116,s,s4454,china|people's republic of china,bill
116_s.4457,116,s,s4457,china|chinese|people's republic of china|ccp,bill
116_s.4493,116,s,s4493,china,bill
116_s.4528,116,s,s4528,china|people's republic of china,bill
116_s.4537,116,s,s4537,china,bill
116_s.4575,116,s,s4575,china|ccp,bill
116_s.4606,116,s,s4606,china,bill
116_s.4609,116,s,s4609,china|people's republic of china,bill
116_s.4629,116,s,s4629,china|people's republic of china,bill
116_s.4631,116,s,s4631,china,bill
116_s.4797,116,s,s4797,china|chinese|people's republic of china|chinese communist party|people's daily,bill
116_s.4799,116,s,s4799,china|chinese|people's republic of china|chinese communist party,bill
116_s.4803,116,s,s4803,china,bill
116_s.4812,116,s,s4812,china,bill
116_s.4813,116,s,s4813,china|chinese,bill
116_s.4814,116,s,s4814,china,bill
116_s.4843,116,s,s4843,china|chinese|people's republic of china|chinese communist party,bill
116_s.4869,116,s,s4869,china,bill
116_s.4872,116,s,s4872,china|chinese,bill
116_s.4897,116,s,s4897,china,bill
116_s.4901,116,s,s4901,china,bill
116_s.4946,116,s,s4946,china,bill
116_s.4982,116,s,s4982,china,bill
116_s.5005,116,s,s5005,chinese,bill
116_s.amdt.2277,116,samdt,samdt2277,china,amendment
116_s.con.res.10,116,sconres,sconres10,china|chinese,concurrent_res
116_s.con.res.13,116,sconres,sconres13,china,concurrent_res
116_s.con.res.16,116,sconres,sconres16,china,concurrent_res
116_s.con.res.43,116,sconres,sconres43,china|chinese|people's republic of china,concurrent_res
116_s.res.96,116,sres,sres96,china|people's republic of china,simple_res
116_s.res.221,116,sres,sres221,china|chinese|chinese communist party,simple_res
116_s.res.228,116,sres,sres228,china|people's republic of china,simple_res
116_s.res.274,116,sres,sres274,china|chinese,simple_res
116_s.res.284,116,sres,sres284,china,simple_res
116_s.res.331,116,sres,sres331,china,simple_res
116_s.res.368,116,sres,sres368,china,simple_res
116_s.res.406,116,sres,sres406,china,simple_res
116_s.res.497,116,sres,sres497,china|chinese|people's republic of china|communist party of china,simple_res
116_s.res.505,116,sres,sres505,china,simple_res
116_s.res.526,116,sres,sres526,china,simple_res
116_s.res.552,116,sres,sres552,china|chinese|people's republic of china,simple_res
116_s.res.553,116,sres,sres553,china|chinese|people's republic of china,simple_res
116_s.res.596,116,sres,sres596,china|people's republic of china,simple_res
116_s.res.607,116,sres,sres607,china,simple_res
116_s.res.608,116,sres,sres608,china|beijing,simple_res
116_s.res.653,116,sres,sres653,china,simple_res
116_s.res.673,116,sres,sres673,china,simple_res
116_s.res.680,116,sres,sres680,china|chinese|people's republic of china,simple_res
116_s.res.681,116,sres,sres681,china|chinese,simple_res
116_s.res.752,116,sres,sres752,china|chinese|chinese communist party,simple_res
116_s.res.760,116,sres,sres760,china|people's republic of china,simple_res
117_h.amdt.163,117,hamdt,hamdt163,china,amendment
117_h.amdt.165,117,hamdt,hamdt165,china|people's republic of china,amendment
117_h.amdt.168,117,hamdt,hamdt168,chinese|chinese communist party,amendment
117_h.con.res.16,117,hconres,hconres16,china|people's republic of china,concurrent_res
117_h.con.res.17,117,hconres,hconres17,china|chinese|people's republic of china,concurrent_res
117_h.con.res.21,117,hconres,hconres21,china,concurrent_res
117_h.con.res.36,117,hconres,hconres36,china|chinese,concurrent_res
117_h.con.res.56,117,hconres,hconres56,china|people's republic of china|people's liberation army,concurrent_res
117_h.con.res.99,117,hconres,hconres99,china|people's republic of china,concurrent_res
117_h.r.354,117,hr,hr354,china|chinese|people's republic of china|chinese communist party|ccp,bill
117_h.r.362,117,hr,hr362,china|people's republic of china,bill
117_h.r.374,117,hr,hr374,china|chinese,bill
117_h.r.402,117,hr,hr402,china,bill
117_h.r.407,117,hr,hr407,china|chinese,bill
117_h.r.461,117,hr,hr461,china,bill
117_h.r.497,117,hr,hr497,china|chinese|chinese communist party|ccp,bill
117_h.r.504,117,hr,hr504,china,bill
117_h.r.590,117,hr,hr590,china,bill
117_h.r.591,117,hr,hr591,china|chinese|chinese communist party,bill
117_h.r.824,117,hr,hr824,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.834,117,hr,hr834,china,bill
117_h.r.896,117,hr,hr896,china,bill
117_h.r.954,117,hr,hr954,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.992,117,hr,hr992,china|chinese|chinese communist party,bill
117_h.r.1009,117,hr,hr1009,chinese,bill
117_h.r.1090,117,hr,hr1090,china,bill
117_h.r.1091,117,hr,hr1091,china,bill
117_h.r.1092,117,hr,hr1092,china|chinese|people's republic of china,bill
117_h.r.1093,117,hr,hr1093,china|chinese|pla,bill
117_h.r.1094,117,hr,hr1094,china,bill
117_h.r.1119,117,hr,hr1119,china|chinese,bill
117_h.r.1128,117,hr,hr1128,china,bill
117_h.r.1129,117,hr,hr1129,china|chinese,bill
117_h.r.1130,117,hr,hr1130,china|chinese|people's republic of china,bill
117_h.r.1131,117,hr,hr1131,china|chinese|people's republic of china,bill
117_h.r.1137,117,hr,hr1137,china|chinese,bill
117_h.r.1138,117,hr,hr1138,china,bill
117_h.r.1145,117,hr,hr1145,china,bill
117_h.r.1155,117,hr,hr1155,china|people's republic of china,bill
117_h.r.1160,117,hr,hr1160,china|chinese,bill
117_h.r.1168,117,hr,hr1168,china|people's republic of china,bill
117_h.r.1169,117,hr,hr1169,china|people's republic of china,bill
117_h.r.1173,117,hr,hr1173,china,bill
117_h.r.1187,117,hr,hr1187,china,bill
117_h.r.1211,117,hr,hr1211,china,bill
117_h.r.1214,117,hr,hr1214,china|chinese|chinese communist party,bill
117_h.r.1228,117,hr,hr1228,china,bill
117_h.r.1231,117,hr,hr1231,china,bill
117_h.r.1251,117,hr,hr1251,china,bill
117_h.r.1263,117,hr,hr1263,china|chinese|people's republic of china|ccp,bill
117_h.r.1351,117,hr,hr1351,china|people's republic of china,bill
117_h.r.1535,117,hr,hr1535,china|chinese,bill
117_h.r.1562,117,hr,hr1562,china|chinese,bill
117_h.r.1595,117,hr,hr1595,china|communist party of china,bill
117_h.r.1630,117,hr,hr1630,china|chinese,bill
117_h.r.1934,117,hr,hr1934,china,bill
117_h.r.1970,117,hr,hr1970,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.2057,117,hr,hr2057,china|chinese,bill
117_h.r.2072,117,hr,hr2072,china,bill
117_h.r.2153,117,hr,hr2153,china,bill
117_h.r.2169,117,hr,hr2169,china,bill
117_h.r.2258,117,hr,hr2258,china|chinese|chinese communist party,bill
117_h.r.2273,117,hr,hr2273,china|chinese|people's republic of china,bill
117_h.r.2329,117,hr,hr2329,china|chinese|chinese communist party|ccp,bill
117_h.r.2395,117,hr,hr2395,china,bill
117_h.r.2471,117,hr,hr2471,china,bill
117_h.r.2479,117,hr,hr2479,china|chinese|people's republic of china,bill
117_h.r.2506,117,hr,hr2506,china,bill
117_h.r.2559,117,hr,hr2559,china,bill
117_h.r.2578,117,hr,hr2578,china,bill
117_h.r.2617,117,hr,hr2617,china|chinese|people's republic of china,bill
117_h.r.2622,117,hr,hr2622,china|chinese,bill
117_h.r.2646,117,hr,hr2646,china|people's republic of china,bill
117_h.r.2728,117,hr,hr2728,china|people's republic of china,bill
117_h.r.2731,117,hr,hr2731,china,bill
117_h.r.2787,117,hr,hr2787,china|chinese|chinese communist party,bill
117_h.r.2978,117,hr,hr2978,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.3001,117,hr,hr3001,china,bill
117_h.r.3011,117,hr,hr3011,chinese|national people's congress|chinese communist party,bill
117_h.r.3012,117,hr,hr3012,chinese,bill
117_h.r.3018,117,hr,hr3018,china|chinese|politburo|chinese communist party|ccp,bill
117_h.r.3035,117,hr,hr3035,china,bill
117_h.r.3041,117,hr,hr3041,china|people's republic of china,bill
117_h.r.3044,117,hr,hr3044,china|people's republic of china,bill
117_h.r.3057,117,hr,hr3057,china|chinese|ccp,bill
117_h.r.3074,117,hr,hr3074,china|chinese|chinese communist party|ccp,bill
117_h.r.3084,117,hr,hr3084,china,bill
117_h.r.3191,117,hr,hr3191,china,bill
117_h.r.3245,117,hr,hr3245,china,bill
117_h.r.3256,117,hr,hr3256,china|chinese|chinese communist party,bill
117_h.r.3295,117,hr,hr3295,china|people's republic of china,bill
117_h.r.3306,117,hr,hr3306,china|people's republic of china,bill
117_h.r.3341,117,hr,hr3341,china,bill
117_h.r.3344,117,hr,hr3344,china,bill
117_h.r.3373,117,hr,hr3373,china,bill
117_h.r.3390,117,hr,hr3390,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.3462,117,hr,hr3462,china,bill
117_h.r.3465,117,hr,hr3465,china,bill
117_h.r.3498,117,hr,hr3498,china|chinese,bill
117_h.r.3506,117,hr,hr3506,china,bill
117_h.r.3524,117,hr,hr3524,china,bill
117_h.r.3565,117,hr,hr3565,china,bill
117_h.r.3593,117,hr,hr3593,china,bill
117_h.r.3645,117,hr,hr3645,china|beijing,bill
117_h.r.3695,117,hr,hr3695,china|chinese,bill
117_h.r.3696,117,hr,hr3696,china,bill
117_h.r.3788,117,hr,hr3788,china,bill
117_h.r.3847,117,hr,hr3847,chinese|chinese communist party,bill
117_h.r.3866,117,hr,hr3866,china|chinese,bill
117_h.r.3882,117,hr,hr3882,china|chinese|people's republic of china,bill
117_h.r.3919,117,hr,hr3919,china,bill
117_h.r.3922,117,hr,hr3922,china|chinese|chinese communist party|ccp,bill
117_h.r.3934,117,hr,hr3934,china|people's republic of china,bill
117_h.r.3945,117,hr,hr3945,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.3972,117,hr,hr3972,china,bill
117_h.r.3984,117,hr,hr3984,chinese|chinese communist party,bill
117_h.r.3991,117,hr,hr3991,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.3995,117,hr,hr3995,china,bill
117_h.r.4000,117,hr,hr4000,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.4048,117,hr,hr4048,china|chinese|people's republic of china,bill
117_h.r.4071,117,hr,hr4071,china,bill
117_h.r.4080,117,hr,hr4080,china|people's republic of china,bill
117_h.r.4133,117,hr,hr4133,china,bill
117_h.r.4135,117,hr,hr4135,china,bill
117_h.r.4175,117,hr,hr4175,china,bill
117_h.r.4264,117,hr,hr4264,china,bill
117_h.r.4276,117,hr,hr4276,china,bill
117_h.r.4280,117,hr,hr4280,china|people's republic of china,bill
117_h.r.4281,117,hr,hr4281,china|chinese|chinese communist party,bill
117_h.r.4346,117,hr,hr4346,chinese,bill
117_h.r.4350,117,hr,hr4350,china,bill
117_h.r.4361,117,hr,hr4361,china|chinese|people's liberation army,bill
117_h.r.4362,117,hr,hr4362,china,bill
117_h.r.4373,117,hr,hr4373,china,bill
117_h.r.4521,117,hr,hr4521,china|chinese,bill
117_h.r.4551,117,hr,hr4551,china,bill
117_h.r.4559,117,hr,hr4559,china,bill
117_h.r.4734,117,hr,hr4734,china|chinese,bill
117_h.r.4747,117,hr,hr4747,china,bill
117_h.r.4785,117,hr,hr4785,china,bill
117_h.r.4792,117,hr,hr4792,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.4793,117,hr,hr4793,china|chinese|chinese communist party|ccp,bill
117_h.r.4821,117,hr,hr4821,china|chinese|people's republic of china,bill
117_h.r.4840,117,hr,hr4840,china|people's republic of china,bill
117_h.r.4868,117,hr,hr4868,china|national people's congress,bill
117_h.r.4887,117,hr,hr4887,china|chinese|people's republic of china,bill
117_h.r.4912,117,hr,hr4912,china|chinese|people's republic of china|chinese communist party|ccp|people's liberation army,bill
117_h.r.5003,117,hr,hr5003,chinese,bill
117_h.r.5004,117,hr,hr5004,china,bill
117_h.r.5046,117,hr,hr5046,china,bill
117_h.r.5066,117,hr,hr5066,china,bill
117_h.r.5147,117,hr,hr5147,china|people's republic of china,bill
117_h.r.5154,117,hr,hr5154,china,bill
117_h.r.5159,117,hr,hr5159,china,bill
117_h.r.5203,117,hr,hr5203,chinese,bill
117_h.r.5265,117,hr,hr5265,china,bill
117_h.r.5286,117,hr,hr5286,china|chinese,bill
117_h.r.5315,117,hr,hr5315,china,bill
117_h.r.5326,117,hr,hr5326,chinese,bill
117_h.r.5333,117,hr,hr5333,china,bill
117_h.r.5351,117,hr,hr5351,china|prc,bill
117_h.r.5376,117,hr,hr5376,china,bill
117_h.r.5412,117,hr,hr5412,china,bill
117_h.r.5431,117,hr,hr5431,china|chinese|chinese communist party|ccp,bill
117_h.r.5454,117,hr,hr5454,china|chinese,bill
117_h.r.5497,117,hr,hr5497,china,bill
117_h.r.5527,117,hr,hr5527,china,bill
117_h.r.5580,117,hr,hr5580,china|chinese|people's republic of china,bill
117_h.r.5614,117,hr,hr5614,china|chinese|people's republic of china,bill
117_h.r.5640,117,hr,hr5640,china,bill
117_h.r.5665,117,hr,hr5665,china,bill
117_h.r.5709,117,hr,hr5709,china,bill
117_h.r.5760,117,hr,hr5760,china|chinese|people's republic of china,bill
117_h.r.5786,117,hr,hr5786,chinese|people's liberation army,bill
117_h.r.5790,117,hr,hr5790,china|chinese,bill
117_h.r.5806,117,hr,hr5806,china|people's republic of china,bill
117_h.r.5925,117,hr,hr5925,china|chinese|chinese communist party,bill
117_h.r.5988,117,hr,hr5988,china|chinese|people's republic of china,bill
117_h.r.6114,117,hr,hr6114,china|people's republic of china,bill
117_h.r.6128,117,hr,hr6128,china|chinese|people's republic of china,bill
117_h.r.6158,117,hr,hr6158,china|chinese|people's republic of china,bill
117_h.r.6162,117,hr,hr6162,chinese,bill
117_h.r.6254,117,hr,hr6254,china,bill
117_h.r.6256,117,hr,hr6256,china|chinese|people's republic of china,bill
117_h.r.6269,117,hr,hr6269,china,bill
117_h.r.6319,117,hr,hr6319,china|people's republic of china,bill
117_h.r.6354,117,hr,hr6354,china,bill
117_h.r.6367,117,hr,hr6367,china,bill
117_h.r.6391,117,hr,hr6391,china,bill
117_h.r.6417,117,hr,hr6417,china|chinese|people's republic of china,bill
117_h.r.6443,117,hr,hr6443,china|people's republic of china,bill
117_h.r.6470,117,hr,hr6470,china,bill
117_h.r.6475,117,hr,hr6475,china|people's republic of china,bill
117_h.r.6484,117,hr,hr6484,china|chinese|people's republic of china|chinese communist party|ccp|people's bank of china|people's liberation army,bill
117_h.r.6489,117,hr,hr6489,chinese,bill
117_h.r.6524,117,hr,hr6524,china|chinese,bill
117_h.r.6542,117,hr,hr6542,china|chinese,bill
117_h.r.6549,117,hr,hr6549,china,bill
117_h.r.6572,117,hr,hr6572,china|chinese|shenzhen|ccp,bill
117_h.r.6586,117,hr,hr6586,china|people's republic of china,bill
117_h.r.6600,117,hr,hr6600,china,bill
117_h.r.6650,117,hr,hr6650,china|chinese|chinese communist party,bill
117_h.r.6686,117,hr,hr6686,china|chinese|people's republic of china|chinese communist party|ccp,bill
117_h.r.6711,117,hr,hr6711,china|chinese|chinese communist party,bill
117_h.r.6729,117,hr,hr6729,china|people's republic of china,bill
117_h.r.6730,117,hr,hr6730,chinese|chinese communist party|ccp,bill
117_h.r.6742,117,hr,hr6742,china,bill
117_h.r.6748,117,hr,hr6748,china,bill
117_h.r.6798,117,hr,hr6798,chinese,bill
117_h.r.6855,117,hr,hr6855,china|chinese|chinese communist party,bill
117_h.r.6887,117,hr,hr6887,china|chinese,bill
117_h.r.6926,117,hr,hr6926,china|people's republic of china,bill
117_h.r.6954,117,hr,hr6954,china|people's republic of china,bill
117_h.r.7069,117,hr,hr7069,china,bill
117_h.r.7114,117,hr,hr7114,china|chinese,bill
117_h.r.7121,117,hr,hr7121,china|people's republic of china,bill
117_h.r.7124,117,hr,hr7124,china|chinese|chinese communist party,bill
117_h.r.7150,117,hr,hr7150,china,bill
117_h.r.7193,117,hr,hr7193,china|people's republic of china,bill
117_h.r.7290,117,hr,hr7290,china,bill
117_h.r.7314,117,hr,hr7314,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.7325,117,hr,hr7325,china|chinese|chinese communist party,bill
117_h.r.7332,117,hr,hr7332,china,bill
117_h.r.7372,117,hr,hr7372,china,bill
117_h.r.7403,117,hr,hr7403,china,bill
117_h.r.7411,117,hr,hr7411,china|people's republic of china,bill
117_h.r.7430,117,hr,hr7430,china,bill
117_h.r.7457,117,hr,hr7457,china|chinese|chinese communist party|ccp,bill
117_h.r.7578,117,hr,hr7578,china|chinese,bill
117_h.r.7579,117,hr,hr7579,china|people's republic of china,bill
117_h.r.7704,117,hr,hr7704,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.7726,117,hr,hr7726,china,bill
117_h.r.7737,117,hr,hr7737,china,bill
117_h.r.7776,117,hr,hr7776,china,bill
117_h.r.7779,117,hr,hr7779,china|chinese,bill
117_h.r.7851,117,hr,hr7851,china|chinese,bill
117_h.r.7855,117,hr,hr7855,china|people's republic of china|people's liberation army,bill
117_h.r.7892,117,hr,hr7892,china|people's republic of china,bill
117_h.r.7900,117,hr,hr7900,china,bill
117_h.r.7927,117,hr,hr7927,china,bill
117_h.r.7935,117,hr,hr7935,china,bill
117_h.r.7998,117,hr,hr7998,china,bill
117_h.r.8001,117,hr,hr8001,china,bill
117_h.r.8024,117,hr,hr8024,china|chinese|people's republic of china|chinese communist party|ccp,bill
117_h.r.8032,117,hr,hr8032,china,bill
117_h.r.8034,117,hr,hr8034,chinese,bill
117_h.r.8041,117,hr,hr8041,china|chinese|people's republic of china|chinese communist party|ccp,bill
117_h.r.8052,117,hr,hr8052,china,bill
117_h.r.8083,117,hr,hr8083,china|chinese|people's republic of china,bill
117_h.r.8104,117,hr,hr8104,china,bill
117_h.r.8153,117,hr,hr8153,china,bill
117_h.r.8239,117,hr,hr8239,china,bill
117_h.r.8267,117,hr,hr8267,china,bill
117_h.r.8272,117,hr,hr8272,china,bill
117_h.r.8274,117,hr,hr8274,china,bill
117_h.r.8282,117,hr,hr8282,china|people's republic of china,bill
117_h.r.8293,117,hr,hr8293,china,bill
117_h.r.8329,117,hr,hr8329,china,bill
117_h.r.8365,117,hr,hr8365,china|chinese|chinese communist party,bill
117_h.r.8431,117,hr,hr8431,china,bill
117_h.r.8447,117,hr,hr8447,chinese,bill
117_h.r.8480,117,hr,hr8480,china,bill
117_h.r.8488,117,hr,hr8488,china|chinese|chinese communist party,bill
117_h.r.8503,117,hr,hr8503,china,bill
117_h.r.8520,117,hr,hr8520,china,bill
117_h.r.8544,117,hr,hr8544,china|prc|people's republic of china,bill
117_h.r.8547,117,hr,hr8547,china|chinese|chinese communist party|ccp,bill
117_h.r.8554,117,hr,hr8554,china,bill
117_h.r.8614,117,hr,hr8614,china|chinese|chinese communist party,bill
117_h.r.8631,117,hr,hr8631,chinese,bill
117_h.r.8636,117,hr,hr8636,china|chinese|chinese communist party|pla,bill
117_h.r.8726,117,hr,hr8726,china,bill
117_h.r.8739,117,hr,hr8739,china,bill
117_h.r.8766,117,hr,hr8766,china,bill
117_h.r.8772,117,hr,hr8772,china,bill
117_h.r.8780,117,hr,hr8780,china,bill
117_h.r.8782,117,hr,hr8782,china|chinese|chinese communist party,bill
117_h.r.8895,117,hr,hr8895,china,bill
117_h.r.8911,117,hr,hr8911,chinese,bill
117_h.r.8939,117,hr,hr8939,china,bill
117_h.r.8989,117,hr,hr8989,china|chinese|chinese communist party,bill
117_h.r.9008,117,hr,hr9008,china,bill
117_h.r.9010,117,hr,hr9010,china,bill
117_h.r.9039,117,hr,hr9039,china|chinese|people's republic of china,bill
117_h.r.9051,117,hr,hr9051,chinese|chinese communist party,bill
117_h.r.9162,117,hr,hr9162,china,bill
117_h.r.9199,117,hr,hr9199,china,bill
117_h.r.9236,117,hr,hr9236,china,bill
117_h.r.9376,117,hr,hr9376,china,bill
117_h.r.9385,117,hr,hr9385,china|chinese|chinese communist party,bill
117_h.r.9464,117,hr,hr9464,china,bill
117_h.r.9508,117,hr,hr9508,china|chinese|chinese communist party|ccp,bill
117_h.r.9521,117,hr,hr9521,china,bill
117_h.r.9561,117,hr,hr9561,china|people's republic of china,bill
117_h.r.9596,117,hr,hr9596,chinese,bill
117_h.r.9598,117,hr,hr9598,china|chinese|people's republic of china,bill
117_h.r.9700,117,hr,hr9700,china|people's republic of china,bill
117_h.res.54,117,hres,hres54,china,simple_res
117_h.res.90,117,hres,hres90,china|chinese|people's republic of china,simple_res
117_h.res.125,117,hres,hres125,china,simple_res
117_h.res.129,117,hres,hres129,china,simple_res
117_h.res.130,117,hres,hres130,china|people's republic of china,simple_res
117_h.res.160,117,hres,hres160,china,simple_res
117_h.res.162,117,hres,hres162,china|people's republic of china,simple_res
117_h.res.197,117,hres,hres197,china,simple_res
117_h.res.219,117,hres,hres219,china|people's republic of china,simple_res
117_h.res.224,117,hres,hres224,china|people's republic of china,simple_res
117_h.res.280,117,hres,hres280,china|people's republic of china,simple_res
117_h.res.317,117,hres,hres317,china|chinese|people's republic of china,simple_res
117_h.res.361,117,hres,hres361,china,simple_res
117_h.res.371,117,hres,hres371,china|chinese,simple_res
117_h.res.456,117,hres,hres456,china|chinese|people's republic of china|chinese communist party,simple_res
117_h.res.462,117,hres,hres462,china,simple_res
117_h.res.466,117,hres,hres466,china,simple_res
117_h.res.500,117,hres,hres500,china|chinese|chinese communist party,simple_res
117_h.res.585,117,hres,hres585,china|people's republic of china,simple_res
117_h.res.679,117,hres,hres679,china,simple_res
117_h.res.680,117,hres,hres680,china,simple_res
117_h.res.690,117,hres,hres690,china,simple_res
117_h.res.805,117,hres,hres805,china,simple_res
117_h.res.812,117,hres,hres812,chinese|beijing|chinese communist party,simple_res
117_h.res.837,117,hres,hres837,china|beijing,simple_res
117_h.res.929,117,hres,hres929,china,simple_res
117_h.res.937,117,hres,hres937,china,simple_res
117_h.res.1106,117,hres,hres1106,china,simple_res
117_h.res.1142,117,hres,hres1142,china,simple_res
117_h.res.1169,117,hres,hres1169,china,simple_res
117_h.res.1260,117,hres,hres1260,china,simple_res
117_h.res.1267,117,hres,hres1267,china,simple_res
117_h.res.1285,117,hres,hres1285,china,simple_res
117_h.res.1288,117,hres,hres1288,china,simple_res
117_h.res.1393,117,hres,hres1393,china|people's republic of china,simple_res
117_h.res.1480,117,hres,hres1480,china,simple_res
117_s.47,117,s,s47,china,bill
117_s.65,117,s,s65,china|chinese|people's republic of china,bill
117_s.73,117,s,s73,china,bill
117_s.158,117,s,s158,china,bill
117_s.295,117,s,s295,china,bill
117_s.332,117,s,s332,china,bill
117_s.379,117,s,s379,china,bill
117_s.413,117,s,s413,china|chinese,bill
117_s.417,117,s,s417,china|chinese|people's republic of china,bill
117_s.429,117,s,s429,china|chinese|chinese communist party,bill
117_s.570,117,s,s570,china|chinese,bill
117_s.577,117,s,s577,china|chinese,bill
117_s.590,117,s,s590,china|chinese,bill
117_s.604,117,s,s604,china,bill
117_s.687,117,s,s687,china|people's republic of china,bill
117_s.785,117,s,s785,china|people's republic of china,bill
117_s.811,117,s,s811,china,bill
117_s.812,117,s,s812,china,bill
117_s.814,117,s,s814,china,bill
117_s.822,117,s,s822,china|chinese,bill
117_s.860,117,s,s860,china|people's republic of china,bill
117_s.993,117,s,s993,china,bill
117_s.1029,117,s,s1029,china|chinese|people's republic of china|chinese communist party,bill
117_s.1048,117,s,s1048,china|chinese,bill
117_s.1054,117,s,s1054,china|chinese,bill
117_s.1060,117,s,s1060,china|chinese|people's republic of china,bill
117_s.1062,117,s,s1062,china|chinese|people's republic of china|chinese communist party,bill
117_s.1080,117,s,s1080,china|chinese,bill
117_s.1138,117,s,s1138,china|chinese,bill
117_s.1146,117,s,s1146,china,bill
117_s.1169,117,s,s1169,china|chinese|people's republic of china|chinese communist party,bill
117_s.1182,117,s,s1182,china,bill
117_s.1197,117,s,s1197,china,bill
117_s.1201,117,s,s1201,china,bill
117_s.1215,117,s,s1215,china|chinese|people's republic of china,bill
117_s.1240,117,s,s1240,china,bill
117_s.1245,117,s,s1245,china|chinese|ccp,bill
117_s.1260,117,s,s1260,china|chinese|chinese communist party,bill
117_s.1278,117,s,s1278,china|people's republic of china,bill
117_s.1311,117,s,s1311,china|chinese|chinese communist party,bill
117_s.1326,117,s,s1326,china,bill
117_s.1348,117,s,s1348,china,bill
117_s.1369,117,s,s1369,china|people's republic of china,bill
117_s.1405,117,s,s1405,china,bill
117_s.1419,117,s,s1419,china,bill
117_s.1604,117,s,s1604,china,bill
117_s.1605,117,s,s1605,china,bill
117_s.1657,117,s,s1657,china|chinese|people's republic of china,bill
117_s.1665,117,s,s1665,china|people's republic of china,bill
117_s.1683,117,s,s1683,china,bill
117_s.1691,117,s,s1691,china|people's republic of china,bill
117_s.1743,117,s,s1743,china|chinese,bill
117_s.1744,117,s,s1744,china|chinese,bill
117_s.1754,117,s,s1754,china|chinese|people's republic of china|chinese communist party,bill
117_s.1774,117,s,s1774,china,bill
117_s.1790,117,s,s1790,china,bill
117_s.1822,117,s,s1822,china|chinese,bill
117_s.1867,117,s,s1867,china,bill
117_s.1924,117,s,s1924,china,bill
117_s.1993,117,s,s1993,china|chinese,bill
117_s.2006,117,s,s2006,china,bill
117_s.2067,117,s,s2067,chinese,bill
117_s.2073,117,s,s2073,china|people's republic of china,bill
117_s.2078,117,s,s2078,china|chinese|people's liberation army,bill
117_s.2148,117,s,s2148,china|chinese|people's republic of china,bill
117_s.2171,117,s,s2171,china|chinese|people's republic of china|chinese communist party,bill
117_s.2180,117,s,s2180,chinese|chinese communist party,bill
117_s.2294,117,s,s2294,china,bill
117_s.2297,117,s,s2297,china,bill
117_s.2303,117,s,s2303,china|chinese|chinese communist party,bill
117_s.2345,117,s,s2345,china,bill
117_s.2371,117,s,s2371,china,bill
117_s.2373,117,s,s2373,china,bill
117_s.2377,117,s,s2377,china,bill
117_s.2495,117,s,s2495,china|people's republic of china,bill
117_s.2543,117,s,s2543,china|people's republic of china,bill
117_s.2587,117,s,s2587,china|people's republic of china,bill
117_s.2593,117,s,s2593,china,bill
117_s.2606,117,s,s2606,china|chinese|people's republic of china|chinese communist party,bill
117_s.2610,117,s,s2610,china,bill
117_s.2745,117,s,s2745,china,bill
117_s.2792,117,s,s2792,china,bill
117_s.2822,117,s,s2822,china|prc,bill
117_s.2826,117,s,s2826,china|chinese,bill
117_s.2845,117,s,s2845,china,bill
117_s.2863,117,s,s2863,china,bill
117_s.2876,117,s,s2876,china,bill
117_s.2912,117,s,s2912,china,bill
117_s.2933,117,s,s2933,china|chinese|chinese communist party|ccp,bill
117_s.2937,117,s,s2937,china,bill
117_s.2992,117,s,s2992,china,bill
117_s.3038,117,s,s3038,china|people's republic of china,bill
117_s.3052,117,s,s3052,china,bill
117_s.3068,117,s,s3068,china,bill
117_s.3075,117,s,s3075,china|people's republic of china,bill
117_s.3131,117,s,s3131,china|people's republic of china,bill
117_s.3159,117,s,s3159,china|chinese|people's republic of china,bill
117_s.3203,117,s,s3203,china,bill
117_s.3224,117,s,s3224,china|chinese|chinese communist party,bill
117_s.3306,117,s,s3306,china|people's republic of china|communist party of china,bill
117_s.3317,117,s,s3317,china,bill
117_s.3326,117,s,s3326,chinese,bill
117_s.3401,117,s,s3401,china|people's republic of china,bill
117_s.3407,117,s,s3407,china,bill
117_s.3463,117,s,s3463,china|chinese|people's republic of china|chinese communist party,bill
117_s.3466,117,s,s3466,china|chinese|people's republic of china|chinese communist party,bill
117_s.3488,117,s,s3488,china,bill
117_s.3525,117,s,s3525,china,bill
117_s.3526,117,s,s3526,china|chinese|people's republic of china|chinese communist party|ccp|people's bank of china|people's liberation army,bill
117_s.3530,117,s,s3530,china,bill
117_s.3563,117,s,s3563,china|chinese|shenzhen|ccp,bill
117_s.3565,117,s,s3565,china|people's republic of china,bill
